"EVENT_SMAS_ID","TWR_EVENT_SMAS_SAMPLE_DATE","TWR_TEST_START_DATE","TWR_REPRODUCTIVE_RATE","TWR_REPRODUCTIVE_RATE_QLFR","TWR_REPRODUCTIVE_SIG","TWR_PCT_CTRL","TWR_PCT_CTRL_QLFR","TWR_PCT_SURVIVAL","TWR_PCT_SURVIVAL_QLFR","TWR_SURVIVAL_SIG","TWR_ASSESSMENT"
"16-GREE-2.5","4/22/2013","4/26/2013","16",NA,"FALSE","96",NA,"80",NA,NA,"Non-toxic"
"08-KLSY-0.1","5/2/2013","5/3/2013","26",NA,"FALSE","106",NA,"100",NA,NA,"Non-toxic"
"03-SAND-2.7","5/2/2013","5/3/2013","27.8",NA,"FALSE","114",NA,"90",NA,NA,"Non-toxic"
"03-SSAN-6.3","5/2/2013","5/3/2013","26.1",NA,"FALSE","107",NA,"100",NA,NA,"Non-toxic"
"03-SAND_T14-0.3","5/2/2013","5/3/2013","24.5",NA,"FALSE","100",NA,"100",NA,NA,"Non-toxic"
"05-POSC-1.6","5/2/2013","5/3/2013","26.4",NA,"FALSE","107",NA,"100",NA,NA,"Non-toxic"
"05-MALL-0.1","5/2/2013","5/3/2013","22.6",NA,"FALSE","91",NA,"100",NA,NA,"Non-toxic"
"05-STEO_T22-0.2","4/29/2013","5/3/2013","24.1",NA,"FALSE","97",NA,"100",NA,NA,"Non-toxic"
"05-TUSC_N-8.4","4/29/2013","5/3/2013","27.9",NA,"FALSE","113",NA,"90",NA,NA,"Non-toxic"
"05-COHO-37.2","5/1/2013","5/3/2013","26.6",NA,"FALSE","107",NA,"100",NA,NA,"Non-toxic"
"05-STEO-9.7","4/30/2013","5/3/2013","24.7",NA,"FALSE","100",NA,"90",NA,NA,"Non-toxic"
"05-TUSC-0.5","4/30/2013","5/3/2013","23.7",NA,"FALSE","96",NA,"100",NA,NA,"Non-toxic"
"08-BLCK-105.4","4/30/2013","5/3/2013","17.3",NA,"FALSE","71",NA,"100",NA,NA,"Non-toxic"
"08-MILE-0.7","4/30/2013","5/3/2013","25.6",NA,"FALSE","105",NA,"100",NA,NA,"Non-toxic"
"08-MLLL_T7-0.8","4/30/2013","5/3/2013","23.8",NA,"FALSE","97",NA,"100",NA,NA,"Non-toxic"
"13-LHUD-66.3","7/31/2013","8/2/2013","19.9",NA,"FALSE","89",NA,"100",NA,NA,"Non-toxic"
"13-COEY-0.3","7/29/2013","8/2/2013","13.5",NA,"TRUE","61",NA,"70",NA,NA,"Slight"
"13-POST-20.3","7/30/2013","8/2/2013","18.8",NA,"FALSE","84",NA,"100",NA,NA,"Non-toxic"
"13-KROM-1.1","7/29/2013","8/2/2013","16.5",NA,"FALSE","74",NA,"90",NA,NA,"Non-toxic"
"13-GIDN-4.9","7/30/2013","8/2/2013","16.9",NA,"FALSE","76",NA,"90",NA,NA,"Non-toxic"
"13-STON-10.1","7/29/2013","8/2/2013","19.2",NA,"FALSE","86",NA,"90",NA,NA,"Non-toxic"
"13-BLAG-3.1","7/30/2013","8/2/2013","17",NA,"FALSE","76",NA,"100",NA,NA,"Non-toxic"
"13-WTAGH-9.5","7/30/2013","8/2/2013","19.1",NA,"FALSE","86",NA,"100",NA,NA,"Non-toxic"
"13-WAPP-1.9","7/29/2013","8/2/2013","9.8",NA,"TRUE","44",NA,"90",NA,NA,"Slight"
"13-ROND-9.9","7/29/2013","8/2/2013","14.2",NA,"TRUE","64",NA,"100",NA,NA,"Slight"
"13-TINW-1.6","7/30/2013","8/2/2013","13.3",NA,"TRUE","60",NA,"90",NA,NA,"Slight"
"13-WAWA-4.5","7/30/2013","8/2/2013","13.9",NA,"TRUE","62",NA,"90",NA,NA,"Slight"
"16-GREE-2.5","7/30/2013","8/2/2013","22.3",NA,"FALSE","100",NA,"100",NA,NA,"Non-toxic"
"05-CHEM-5.4","8/6/2013","8/9/2013","6.7",NA,"TRUE","35",NA,"90",NA,NA,"Slight"
"08-KLSY-0.1","8/5/2013","8/9/2013","12.7",NA,"TRUE","61",NA,"90",NA,NA,"Slight"
"03-SAND-2.7","8/5/2013","8/9/2013","14.8",NA,"FALSE","71",NA,"100",NA,NA,"Non-toxic"
"03-SSAN-6.3","8/5/2013","8/9/2013","15.2",NA,"FALSE","72",NA,"80",NA,NA,"Non-toxic"
"03-SAND_T14-0.3","8/5/2013","8/9/2013","15.1",NA,"FALSE","72",NA,"90",NA,NA,"Non-toxic"
"05-POSC-1.6","8/6/2013","8/9/2013","17.1",NA,"FALSE","90",NA,"100",NA,NA,"Non-toxic"
"05-MALL-0.1","8/6/2013","8/9/2013","17.8",NA,"FALSE","93",NA,"100",NA,NA,"Non-toxic"
"05-STEO_T22-0.2","8/5/2013","8/9/2013","17.6",NA,"FALSE","92",NA,"100",NA,NA,"Non-toxic"
"05-TUSC_N-8.4","8/5/2013","8/9/2013","20.2",NA,"FALSE","106",NA,"100",NA,NA,"Non-toxic"
"05-COHO-37.2","8/7/2013","8/9/2013","11.4",NA,"TRUE","60",NA,"100",NA,NA,"Slight"
"05-STEO-9.7","8/6/2013","8/9/2013","7.4",NA,"TRUE","39",NA,"70",NA,NA,"Slight"
"05-TUSC-0.5","8/6/2013","8/9/2013","15.8",NA,"FALSE","83",NA,"90",NA,NA,"Non-toxic"
"08-BLCK-1.4","8/5/2013","8/9/2013","17.4",NA,"FALSE","83",NA,"100",NA,NA,"Non-toxic"
"08-BLCK-105.4","8/8/2013","8/9/2013","17.6",NA,"FALSE","84",NA,"100",NA,NA,"Non-toxic"
"08-MILE-0.7","8/8/2013","8/9/2013","15.7",NA,"FALSE","75",NA,"90",NA,NA,"Non-toxic"
"08-MLLL_T7-0.8","8/7/2013","8/9/2013","16",NA,"FALSE","76",NA,"100",NA,NA,"Non-toxic"
"05-CHEM-5.4","10/21/2013","10/25/2013","20.5",NA,"FALSE","106",NA,"100",NA,NA,"Non-toxic"
"08-KLSY-0.1","10/22/2013","10/25/2013","22.4",NA,"FALSE","117",NA,"100",NA,NA,"Non-toxic"
"03-SAND-2.7","10/22/2013","10/25/2013","25.5",NA,"FALSE","134",NA,"100",NA,NA,"Non-toxic"
"03-SSAN-6.3","10/22/2013","10/25/2013","27.9",NA,"FALSE","146",NA,"100",NA,NA,"Non-toxic"
"03-SAND_T14-0.3","10/22/2013","10/25/2013","20",NA,"FALSE","105",NA,"90",NA,NA,"Non-toxic"
"05-POSC-1.6","10/22/2013","10/25/2013","25.6",NA,"FALSE","132",NA,"100",NA,NA,"Non-toxic"
"05-MALL-0.1","10/21/2013","10/25/2013","21.2",NA,"FALSE","109",NA,"100",NA,NA,"Non-toxic"
"05-STEO_T22-0.2","10/21/2013","10/25/2013","23.5",NA,"FALSE","121",NA,"100",NA,NA,"Non-toxic"
"05-TUSC_N-8.4","10/21/2013","10/25/2013","24.4",NA,"FALSE","126",NA,"100",NA,NA,"Non-toxic"
"05-COHO-37.2","10/22/2013","10/25/2013","24.1",NA,"FALSE","124",NA,"90",NA,NA,"Non-toxic"
"05-STEO-9.7","10/22/2013","10/25/2013","19.7",NA,"FALSE","102",NA,"100",NA,NA,"Non-toxic"
"05-TUSC-0.5","10/22/2013","10/25/2013","21.3",NA,"FALSE","110",NA,"100",NA,NA,"Non-toxic"
"08-BLCK-1.4","10/22/2013","10/25/2013","25.7",NA,"FALSE","135",NA,"100",NA,NA,"Non-toxic"
"08-BLCK-105.4","10/22/2013","10/25/2013","19.9",NA,"FALSE","104",NA,"100",NA,NA,"Non-toxic"
"08-MILE-0.7","10/22/2013","10/25/2013","24.8",NA,"FALSE","130",NA,"100",NA,NA,"Non-toxic"
"08-MLLL_T7-0.8","10/22/2013","10/25/2013","22.7",NA,"FALSE","119",NA,"100",NA,NA,"Non-toxic"
"13-LHUD-66.3","10/30/2013","11/1/2013","20.4",NA,"FALSE","103",NA,"100",NA,NA,"Non-toxic"
"13-COEY-0.3","10/29/2013","11/1/2013","17",NA,"FALSE","85",NA,"70",NA,NA,"Non-toxic"
"13-POST-20.3","10/28/2013","11/1/2013","24",NA,"FALSE","121",NA,"100",NA,NA,"Non-toxic"
"13-KROM-1.1","10/29/2013","11/1/2013","21.9",NA,"FALSE","110",NA,"100",NA,NA,"Non-toxic"
"13-GIDN-4.9","10/29/2013","11/1/2013","19.1",NA,"FALSE","96",NA,"90",NA,NA,"Non-toxic"
"13-STON-10.1","10/29/2013","11/1/2013","22.1",NA,"FALSE","111",NA,"100",NA,NA,"Non-toxic"
"13-BLAG-3.1","10/28/2013","11/1/2013","22.4",NA,"FALSE","113",NA,"100",NA,NA,"Non-toxic"
"13-WTAGH-9.5","10/28/2013","11/1/2013","23.1",NA,"FALSE","116",NA,"100",NA,NA,"Non-toxic"
"13-WAPP-1.9","10/28/2013","11/1/2013","21.7",NA,"FALSE","109",NA,"100",NA,NA,"Non-toxic"
"13-ROND-9.9","10/28/2013","11/1/2013","20.6",NA,"FALSE","104",NA,"100",NA,NA,"Non-toxic"
"13-TINW-1.6","10/29/2013","11/1/2013","15.1",NA,"FALSE","76",NA,"90",NA,NA,"Non-toxic"
"13-WAWA-4.5","10/29/2013","11/1/2013","17.6",NA,"FALSE","88",NA,"90",NA,NA,"Non-toxic"
"16-GREE-2.5","10/28/2013","11/1/2013","22.2",NA,"FALSE","112",NA,"100",NA,NA,"Non-toxic"
"06-DILA-5.4","5/5/2014","5/9/2014","17",NA,"FALSE","83",NA,"90",NA,NA,"Non-toxic"
"06-NVUS-0.9","5/5/2014","5/9/2014","21.3",NA,"FALSE","103",NA,"100",NA,NA,"Non-toxic"
"06-NANG-48.1","5/5/2014","5/9/2014","19.9",NA,"FALSE","97",NA,"100",NA,NA,"Non-toxic"
"06-PAGE-0.6","5/5/2014","5/9/2014","25.2",NA,"FALSE","122",NA,"100",NA,NA,"Non-toxic"
"06-HUNC-1.5","5/5/2014","5/9/2014","19.6",NA,"FALSE","95",NA,"100",NA,NA,"Non-toxic"
"06-NANT-0.8","5/6/2014","5/9/2014","22.2",NA,"FALSE","108",NA,"100",NA,NA,"Non-toxic"
"06-LCHO-2.0","5/6/2014","5/9/2014","25.4",NA,"FALSE","123",NA,"100",NA,NA,"Non-toxic"
"06-PATT-0.3","5/6/2014","5/9/2014","17.3",NA,"FALSE","84",NA,"100",NA,NA,"Non-toxic"
"06-CATA-1.7","5/6/2014","5/9/2014","24.8",NA,"FALSE","120",NA,"100",NA,NA,"Non-toxic"
"10-GCHZ-27.4","5/13/2014","5/16/2014","26.3",NA,"FALSE","105",NA,"100",NA,NA,"Non-toxic"
"10-MKZI-0.8","5/13/2014","5/16/2014","22.4",NA,"FALSE","89",NA,"100",NA,NA,"Non-toxic"
"10-BOQT-28.6","5/14/2014","5/16/2014","26.6",NA,"FALSE","106",NA,"100",NA,NA,"Non-toxic"
"10-SABL_E-17.2","5/14/2014","5/16/2014","25",NA,"FALSE","100",NA,"100",NA,NA,"Non-toxic"
"10-CMIL-3.3","5/12/2014","5/16/2014","25.4",NA,"FALSE","101",NA,"100",NA,NA,"Non-toxic"
"10-FMIL-2.1","5/14/2014","5/16/2014","25.1",NA,"FALSE","100",NA,"100",NA,NA,"Non-toxic"
"10-MDBR-4.1","5/12/2014","5/16/2014","23.4",NA,"FALSE","93",NA,"90",NA,NA,"Non-toxic"
"10-BIGC-6.3","5/14/2014","5/16/2014","25.6",NA,"FALSE","102",NA,"100",NA,NA,"Non-toxic"
"17-BRNX-12.3","5/12/2014","5/16/2014","22.1",NA,"FALSE","99",NA,"90",NA,NA,"Non-toxic"
"17-KEND-0.6","5/12/2014","5/16/2014","19.9",NA,"FALSE","89",NA,"100",NA,NA,"Non-toxic"
"06-DILA-5.4","7/28/2014","8/1/2014","19.6",NA,"FALSE","77",NA,"90",NA,NA,"Non-toxic"
"06-NVUS-0.9","7/28/2014","8/1/2014","25.4",NA,"FALSE","100",NA,"100",NA,NA,"Non-toxic"
"06-NANG-0.7","7/28/2014","8/1/2014","22.6",NA,"FALSE","89",NA,"100",NA,NA,"Non-toxic"
"06-NANG-48.1","7/28/2014","8/1/2014","23",NA,"FALSE","90",NA,"100",NA,NA,"Non-toxic"
"06-PAGE-0.6","7/28/2014","8/1/2014","25.7",NA,"FALSE","101",NA,"100",NA,NA,"Non-toxic"
"06-HUNC-1.5","7/28/2014","8/1/2014","29.9",NA,"FALSE","117",NA,"100",NA,NA,"Non-toxic"
"06-SUSQ-6.9","7/29/2014","8/1/2014","19.7",NA,"FALSE","77",NA,"100",NA,NA,"Non-toxic"
"06-NANT-0.8","7/29/2014","8/1/2014","27.3",NA,"FALSE","107",NA,"100",NA,NA,"Non-toxic"
"06-LCHO-2.0","7/28/2014","8/1/2014","24.1",NA,"FALSE","95",NA,"100",NA,NA,"Non-toxic"
"06-PATT-0.3","7/29/2014","8/1/2014","15.4",NA,"TRUE","60",NA,"100",NA,NA,"Slight"
"06-CATA-1.7","7/29/2014","8/1/2014","26.9",NA,"FALSE","106",NA,"100",NA,NA,"Non-toxic"
"10-GCHZ-27.4","8/6/2014","8/8/2014","17.6",NA,"FALSE","77",NA,"90",NA,NA,"Non-toxic"
"10-MKZI-0.8","8/6/2014","8/8/2014","21.7",NA,"FALSE","95",NA,"100",NA,NA,"Non-toxic"
"10-BOQT-28.6","8/7/2014","8/8/2014","19.8",NA,"FALSE","87",NA,"90",NA,NA,"Non-toxic"
"10-SABL_E-17.2","8/7/2014","8/8/2014","18",NA,"FALSE","79",NA,"80",NA,NA,"Non-toxic"
"10-CMIL-3.3","8/4/2014","8/8/2014","29",NA,"FALSE","127",NA,"100",NA,NA,"Non-toxic"
"10-FMIL-2.1","8/7/2014","8/8/2014","23.1",NA,"FALSE","101",NA,"100",NA,NA,"Non-toxic"
"10-MDBR-4.1","8/4/2014","8/8/2014","22.9",NA,"FALSE","100",NA,"90",NA,NA,"Non-toxic"
"10-BIGC-6.3","8/4/2014","8/8/2014","23.2",NA,"FALSE","101",NA,"100",NA,NA,"Non-toxic"
"17-CARL-0.8","8/4/2014","8/8/2014","24.6",NA,"FALSE","103",NA,"100",NA,NA,"Non-toxic"
"17-GREN-0.4","8/5/2014","8/8/2014","25",NA,"FALSE","105",NA,"90",NA,NA,"Non-toxic"
"17-MILR-3.5","8/4/2014","8/8/2014","10.5",NA,"TRUE","44",NA,"20",NA,"TRUE","Severe"
"17-PECN-7.6","8/5/2014","8/8/2014","23.2",NA,"FALSE","97",NA,"90",NA,NA,"Non-toxic"
"17-BRNX-12.3","8/4/2014","8/8/2014","22.5",NA,"FALSE","94",NA,"90",NA,NA,"Non-toxic"
"17-BVBR-0.3","8/4/2014","8/8/2014","26.5",NA,"FALSE","111",NA,"100",NA,NA,"Non-toxic"
"17-KEND-0.6","8/4/2014","8/8/2014","26.9",NA,"FALSE","113",NA,"100",NA,NA,"Non-toxic"
"06-DILA-5.4","10/20/2014","10/24/2014","23.5",NA,"FALSE","139",NA,"100",NA,NA,"Non-toxic"
"06-NVUS-0.9","10/20/2014","10/24/2014","18.3",NA,"FALSE","108",NA,"90",NA,NA,"Non-toxic"
"06-NANG-0.7","10/20/2014","10/24/2014","20.7",NA,"FALSE","123",NA,"100",NA,NA,"Non-toxic"
"06-NANG-48.1","10/20/2014","10/24/2014","25.3",NA,"FALSE","150",NA,"100",NA,NA,"Non-toxic"
"06-PAGE-0.6","10/20/2014","10/24/2014","22.8",NA,"FALSE","135",NA,"100",NA,NA,"Non-toxic"
"06-HUNC-1.5","10/20/2014","10/24/2014","20.4",NA,"FALSE","121",NA,"90",NA,NA,"Non-toxic"
"06-SUSQ-6.9","10/22/2014","10/24/2014","18.4",NA,"FALSE","109",NA,"90",NA,NA,"Non-toxic"
"06-NANT-0.8","10/22/2014","10/24/2014","19.8",NA,"FALSE","117",NA,"80",NA,NA,"Non-toxic"
"06-LCHO-2.0","10/20/2014","10/24/2014","20.1",NA,"FALSE","119",NA,"100",NA,NA,"Non-toxic"
"06-PATT-0.3","10/22/2014","10/24/2014","20.1",NA,"FALSE","119",NA,"90",NA,NA,"Non-toxic"
"06-CATA-1.7","10/22/2014","10/24/2014","11.8",NA,"FALSE","70",NA,"80",NA,NA,"Non-toxic"
"10-GCHZ-27.4","10/28/2014","10/31/2014","24.2",NA,"FALSE","115",NA,"90",NA,NA,"Non-toxic"
"10-MKZI-0.8","10/28/2014","10/31/2014","23.7",NA,"FALSE","113",NA,"100",NA,NA,"Non-toxic"
"10-BOQT-28.6","10/29/2014","10/31/2014","24.2",NA,"FALSE","115",NA,"100",NA,NA,"Non-toxic"
"10-SABL_E-17.2","10/29/2014","10/31/2014","25",NA,"FALSE","119",NA,"100",NA,NA,"Non-toxic"
"10-CMIL-3.3","10/27/2014","10/31/2014","22.8",NA,"FALSE","109",NA,"100",NA,NA,"Non-toxic"
"10-FMIL-2.1","10/29/2014","10/31/2014","25.9",NA,"FALSE","123",NA,"100",NA,NA,"Non-toxic"
"10-MDBR-4.1","10/27/2014","10/31/2014","19.4",NA,"FALSE","93",NA,"100",NA,NA,"Non-toxic"
"10-BIGC-6.3","10/27/2014","10/31/2014","23.9",NA,"FALSE","114",NA,"90",NA,NA,"Non-toxic"
"17-CARL-0.8","10/27/2014","10/31/2014","22.7",NA,"FALSE","111",NA,"100",NA,NA,"Non-toxic"
"17-GREN-0.4","10/29/2014","10/31/2014","24",NA,"FALSE","118",NA,"90",NA,NA,"Non-toxic"
"17-MILR-3.5","10/27/2014","10/31/2014","23.1",NA,"FALSE","113",NA,"100",NA,NA,"Non-toxic"
"17-PECN-7.6","10/29/2014","10/31/2014","24.8",NA,"FALSE","122",NA,"100",NA,NA,"Non-toxic"
"17-BRNX-12.3","10/28/2014","10/31/2014","21.8",NA,"FALSE","107",NA,"100",NA,NA,"Non-toxic"
"17-BVBR-0.3","10/27/2014","10/31/2014","27.9",NA,"FALSE","137",NA,"100",NA,NA,"Non-toxic"
"17-KEND-0.6","10/28/2014","10/31/2014","21",NA,"FALSE","103",NA,"90",NA,NA,"Non-toxic"
"14-WDEL-35.4","5/4/2015","5/8/2015","27",NA,"FALSE","133",NA,"100",NA,NA,"Non-toxic"
"14-WDEL-56.4","5/4/2015","5/8/2015","27.6",NA,"FALSE","136",NA,"100",NA,NA,"Non-toxic"
"14-WSTB-1.1","5/4/2015","5/8/2015","25",NA,"FALSE","123",NA,"100",NA,NA,"Non-toxic"
"14-TRUT-1.4","5/5/2015","5/8/2015","22.2",NA,"FALSE","109",NA,"100",NA,NA,"Non-toxic"
"14-COUL-0.1","5/4/2015","5/8/2015","18.3",NA,"FALSE","90",NA,"100",NA,NA,"Non-toxic"
"14-FLYC_T2-0.6","5/5/2015","5/8/2015","18.5",NA,"FALSE","91",NA,"100",NA,NA,"Non-toxic"
"04-PLBO-3.3","5/11/2015","5/15/2015","22.7",NA,"FALSE","100",NA,"100",NA,NA,"Non-toxic"
"04-CRAW-0.4","5/11/2015","5/15/2015","21.7",NA,"FALSE","95",NA,"100",NA,NA,"Non-toxic"
"04-OATK-46.2","5/11/2015","5/15/2015","21.8",NA,"FALSE","96",NA,"100",NA,NA,"Non-toxic"
"04-HONY-9.6","5/12/2015","5/15/2015","20.5",NA,"FALSE","90",NA,"100",NA,NA,"Non-toxic"
"04-BIDW-1.5","5/11/2015","5/15/2015","18",NA,"FALSE","79",NA,"100",NA,NA,"Non-toxic"
"04-SPRG-2.5","5/12/2015","5/15/2015","23.7",NA,"FALSE","104",NA,"100",NA,NA,"Non-toxic"
"04-BSPR-0.2","5/13/2015","5/15/2015","18.4",NA,"FALSE","81",NA,"90",NA,NA,"Non-toxic"
"04-RICM_T9-0.4","5/11/2015","5/15/2015","20.4",NA,"FALSE","90",NA,"100",NA,NA,"Non-toxic"
"04-LIMK-1.3","5/11/2015","5/15/2015","19.5",NA,"FALSE","86",NA,"90",NA,NA,"Non-toxic"
"04-RAGA-9.3","5/11/2015","5/15/2015","25.6",NA,"FALSE","112",NA,"100",NA,NA,"Non-toxic"
"09-BRND-2.5","5/11/2015","5/15/2015","29.6",NA,"FALSE","114",NA,"100",NA,NA,"Non-toxic"
"09-SCKE-3.4","5/11/2015","5/15/2015","22.8",NA,"FALSE","88",NA,"100",NA,NA,"Non-toxic"
"09-PIKC-8.7","5/14/2015","5/15/2015","29.4",NA,"FALSE","114",NA,"100",NA,NA,"Non-toxic"
"09-DERR-0.2","5/12/2015","5/15/2015","26.5",NA,"FALSE","102",NA,"90",NA,NA,"Non-toxic"
"09-LSAL_T1-1.0","5/13/2015","5/15/2015","25.1",NA,"FALSE","97",NA,"100",NA,NA,"Non-toxic"
"09-EDEE-13.4","5/13/2015","5/15/2015","25.1",NA,"FALSE","97",NA,"100",NA,NA,"Non-toxic"
"09-PARK-0.3","5/11/2015","5/15/2015","18.8",NA,"FALSE","73",NA,"80",NA,NA,"Non-toxic"
"09-PLMB-12.4","5/13/2015","5/15/2015","29.9",NA,"FALSE","115",NA,"100",NA,NA,"Non-toxic"
"09-GRAS_M-3.7","5/13/2015","5/15/2015","29.8",NA,"FALSE","115",NA,"100",NA,NA,"Non-toxic"
"09-VREN-1.1","5/13/2015","5/15/2015","27.9",NA,"FALSE","108",NA,"100",NA,NA,"Non-toxic"
"09-SYLV-1.4","5/14/2015","5/15/2015","28",NA,"FALSE","108",NA,"100",NA,NA,"Non-toxic"
"09-JEWT-3.1","5/12/2015","5/15/2015","26.2",NA,"FALSE","101",NA,"100",NA,NA,"Non-toxic"
"09-INDN-33.7","5/14/2015","5/15/2015","27.3",NA,"FALSE","105",NA,"100",NA,NA,"Non-toxic"
"09-WSCK-3.4","5/14/2015","5/15/2015","25.7",NA,"FALSE","99",NA,"100",NA,NA,"Non-toxic"
"14-DELA-1.3","7/30/2015","7/31/2015","4.7",NA,"TRUE","29",NA,"60",NA,NA,"Slight"
"14-DELA-45.2","7/29/2015","7/31/2015","12",NA,"FALSE","74",NA,"70",NA,NA,"Non-toxic"
"14-MONG-18.9","7/30/2015","7/31/2015","16.8",NA,"FALSE","104",NA,"90",NA,NA,"Non-toxic"
"14-CALL-0.2","7/29/2015","7/31/2015","11.3",NA,"FALSE","70",NA,"80",NA,NA,"Non-toxic"
"14-JAKE-3.0","7/29/2015","7/31/2015","18.3",NA,"FALSE","113",NA,"90",NA,NA,"Non-toxic"
"14-NEVR-14.8","7/30/2015","7/31/2015","12",NA,"FALSE","74",NA,"70",NA,NA,"Non-toxic"
"14-WILL-3.2","7/29/2015","7/31/2015","16.9",NA,"FALSE","104",NA,"100",NA,NA,"Non-toxic"
"14-WDEL-35.4","7/27/2015","7/31/2015","21.9",NA,"FALSE","135",NA,"100",NA,NA,"Non-toxic"
"14-WDEL-56.4","7/27/2015","7/31/2015","24.7",NA,"FALSE","153",NA,"100",NA,NA,"Non-toxic"
"14-WSTB-1.1","7/27/2015","7/31/2015","21",NA,"FALSE","130",NA,"100",NA,NA,"Non-toxic"
"14-TRUT-1.4","7/28/2015","7/31/2015","14.2",NA,"FALSE","88",NA,"90",NA,NA,"Non-toxic"
"14-COUL-0.1","7/27/2015","7/31/2015","15.1",NA,"FALSE","93",NA,"90",NA,NA,"Non-toxic"
"14-FLYC_T2-0.6","7/28/2015","7/31/2015","23.3",NA,"FALSE","144",NA,"100",NA,NA,"Non-toxic"
"04-PLBO-3.3","8/4/2015","8/7/2015","6.4",NA,"TRUE","26",NA,"70",NA,NA,"Slight"
"04-CRAW-0.4","8/4/2015","8/7/2015","8.2",NA,"TRUE","34",NA,"70",NA,NA,"Slight"
"04-OATK-46.2","8/4/2015","8/7/2015","15",NA,"TRUE","62",NA,"100",NA,NA,"Slight"
"04-HONY-9.6","8/4/2015","8/7/2015","6.7",NA,"TRUE","28",NA,"70",NA,NA,"Slight"
"04-BIDW-1.5","8/3/2015","8/7/2015","9.6",NA,"TRUE","39",NA,"70",NA,NA,"Slight"
"04-SPRG-2.5","8/4/2015","8/7/2015","12.8",NA,"TRUE","53",NA,"80",NA,NA,"Slight"
"04-BSPR-0.2","8/5/2015","8/7/2015","6.7",NA,"TRUE","28",NA,"70",NA,NA,"Slight"
"04-RICM_T9-0.4","8/4/2015","8/7/2015","14.2",NA,"TRUE","58",NA,"90",NA,NA,"Slight"
"04-LIMK-1.3","8/4/2015","8/7/2015","9.7",NA,"TRUE","40",NA,"80",NA,NA,"Slight"
"04-RAGA-9.3","8/4/2015","8/7/2015","17.1",NA,"FALSE","70",NA,"80",NA,NA,"Non-toxic"
"09-BRND-2.5","8/6/2015","8/7/2015","13.7",NA,"TRUE","53",NA,"70",NA,NA,"Slight"
"09-SCKE-3.4","8/6/2015","8/7/2015","13.4",NA,"TRUE","52",NA,"90",NA,NA,"Slight"
"09-PIKC-8.7","8/6/2015","8/7/2015","21.6",NA,"FALSE","83",NA,"90",NA,NA,"Non-toxic"
"09-DERR-0.2","8/4/2015","8/7/2015","17.3",NA,"TRUE","67",NA,"90",NA,NA,"Slight"
"09-EDEE-13.4","8/5/2015","8/7/2015","19",NA,"FALSE","73",NA,"100",NA,NA,"Non-toxic"
"09-PARK-0.3","8/6/2015","8/7/2015","11.5",NA,"TRUE","44",NA,"70",NA,NA,"Slight"
"09-PLMB-12.4","8/5/2015","8/7/2015","18",NA,"FALSE","70",NA,"100",NA,NA,"Non-toxic"
"09-GRAS_M-3.7","8/5/2015","8/7/2015","21.6",NA,"FALSE","83",NA,"100",NA,NA,"Non-toxic"
"09-VREN-1.1","8/5/2015","8/7/2015","17.9",NA,"FALSE","69",NA,"100",NA,NA,"Non-toxic"
"09-SYLV-1.4","8/3/2015","8/7/2015","20.7",NA,"FALSE","80",NA,"100",NA,NA,"Non-toxic"
"09-JEWT-3.1","8/4/2015","8/7/2015","16.8",NA,"TRUE","65",NA,"100",NA,NA,"Slight"
"09-INDN-33.7","8/3/2015","8/7/2015","20.7",NA,"FALSE","80",NA,"90",NA,NA,"Non-toxic"
"09-WSCK-3.4","8/3/2015","8/7/2015","10.3",NA,"TRUE","40",NA,"80",NA,NA,"Slight"
"14-WDEL-35.4","10/24/2015","10/19/2015","16.9",NA,"FALSE",NA,"TRUE","100",NA,NA,"Insufficient Data"
"14-WDEL-56.4","10/24/2015","10/19/2015","17",NA,"FALSE",NA,"TRUE","100",NA,NA,"Insufficient Data"
"14-WSTB-1.1","10/24/2015","10/19/2015","11",NA,"FALSE",NA,"TRUE","90",NA,NA,"Insufficient Data"
"14-COUL-0.1","10/24/2015","10/19/2015","10.8",NA,"FALSE",NA,"TRUE","100",NA,NA,"Insufficient Data"
"14-TRUT-1.4","10/24/2015","10/20/2015","12.4",NA,"FALSE",NA,"TRUE","100",NA,NA,"Insufficient Data"
"14-FLYC_T2-0.6","10/24/2015","10/20/2015","2.7",NA,"FALSE",NA,"TRUE","70",NA,NA,"Insufficient Data"
"14-DELA-45.2","10/24/2015","10/21/2015","17.7",NA,"FALSE",NA,"TRUE","100",NA,NA,"Insufficient Data"
"14-CALL-0.2","10/24/2015","10/21/2015","16.9",NA,"FALSE",NA,"TRUE","100",NA,NA,"Insufficient Data"
"14-JAKE-3.0","10/24/2015","10/21/2015","10.1",NA,"FALSE",NA,"TRUE","100",NA,NA,"Insufficient Data"
"14-WILL-3.2","10/24/2015","10/21/2015","6.6",NA,"FALSE",NA,"TRUE","90",NA,NA,"Insufficient Data"
"14-DELA-1.3","10/24/2015","10/22/2015","10.7",NA,"FALSE",NA,"TRUE","90",NA,NA,"Insufficient Data"
"14-MONG-18.9","10/24/2015","10/22/2015","17.1",NA,"FALSE",NA,"TRUE","90",NA,NA,"Insufficient Data"
"14-NEVR-14.8","10/24/2015","10/22/2015","13",NA,"FALSE",NA,"TRUE","100",NA,NA,"Insufficient Data"
"04-PLBO-3.3","10/28/2015","10/30/2015","22.2",NA,"FALSE","127",NA,"100",NA,NA,"Non-toxic"
